,Idade,Sexo,Tipo de Assinatura,Valor,Modalidade,Cidade de Entrega,Nome do Bairro,Número Exemplares,Número Exemplares Entregues,Quantidade Parcelas Contrato,Data de Validade Inicial,Data de Validade Final,Número Exemplares a Entregar
1616,71,M,Combo,720.0,Anual,São José do Rio Preto,Jardim Felicidade,104,72,12,15/07/2023 ,27/07/2024 ,32
1617,78,M,Digital,1251.75,Anual,São José do Rio Preto,São Francisco,261,189,1,15/07/2023 ,13/07/2024 ,72
1618,66,M,Digital,1251.75,Anual,São José do Rio Preto,Centro,261,188,1,15/07/2023 ,13/07/2024 ,73
1619,69,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,188,12,15/07/2023 ,13/07/2024 ,73
1620,74,M,Digital,1251.75,Anual,São José do Rio Preto,Estância Jóckei Club,261,189,12,15/07/2023 ,13/07/2024 ,72
1621,74,M,Impressa,1669.0,Anual,Estrela d Oeste,A DEFINIR,261,188,6,15/07/2023 ,13/07/2024 ,73
1622,87,F,Impressa,1669.0,Anual,São José do Rio Preto,QUINTA DO GOLFE,261,187,12,15/07/2023 ,13/07/2024 ,74
1623,75,M,Impressa,1669.0,Anual,São José do Rio Preto,Residencial Marcia,261,188,11,15/07/2023 ,13/07/2024 ,73
1624,72,M,Impressa,1669.0,Anual,Potirendaba,A DEFINIR,261,188,8,15/07/2023 ,13/07/2024 ,73
1625,71,M,Combo,720.0,Anual,Macaubal,A DEFINIR,104,76,1,15/07/2023 ,13/07/2024 ,28
1626,71,M,Combo,720.0,Anual,São José do Rio Preto,RECANTO 2 VENDAS,104,76,12,15/07/2023 ,13/07/2024 ,28
1627,72,M,Digital,1251.75,Anual,São José do Rio Preto,SAO THOMAZ,261,191,8,15/07/2023 ,13/07/2024 ,70
1628,72,M,Impressa,1669.0,Anual,Mirassolândia,A DEFINIR,261,188,12,15/07/2023 ,13/07/2024 ,73
1629,82,M,Combo,720.0,Anual,São José do Rio Preto,VILA CASSINI,104,76,12,15/07/2023 ,12/07/2024 ,28
1630,75,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Santa Tereza,261,186,3,16/07/2023 ,15/07/2024 ,75
1631,74,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim dos Seixas,261,187,10,16/07/2023 ,15/07/2024 ,74
1632,72,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Palmeiras,261,186,12,16/07/2023 ,15/07/2024 ,75
1633,68,M,Digital,1251.75,Anual,São José do Rio Preto,Centro,261,187,1,16/07/2023 ,15/07/2024 ,74
1634,72,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,187,11,16/07/2023 ,15/07/2024 ,74
1635,70,M,Combo,720.0,Anual,São José do Rio Preto,Boa Vista,104,75,12,16/07/2023 ,19/07/2024 ,29
1636,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,187,6,16/07/2023 ,15/07/2024 ,74
1637,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Yolanda,261,187,1,16/07/2023 ,15/07/2024 ,74
1638,69,M,Digital,1251.75,Anual,São José do Rio Preto,Distrito Industrial,261,190,1,16/07/2023 ,15/07/2024 ,71
1639,69,M,Combo,720.0,Anual,São José do Rio Preto,Vila Boa Esperança,104,75,12,16/07/2023 ,13/07/2024 ,29
1640,68,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Nossa Senhora de Fátima,261,186,12,16/07/2023 ,15/07/2024 ,75
1641,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Cidade Nova,261,186,11,16/07/2023 ,15/07/2024 ,75
1642,74,M,Digital,1251.75,Anual,São José do Rio Preto,São Francisco,261,188,12,16/07/2023 ,15/07/2024 ,73
1643,70,M,Impressa,1669.0,Anual,São José do Rio Preto,Chácara Municipal,261,186,11,16/07/2023 ,15/07/2024 ,75
1644,73,F,Digital,1251.75,Anual,São José do Rio Preto,Residencial Marcia,261,189,12,16/07/2023 ,15/07/2024 ,72
1645,75,M,Combo,720.0,Anual,Floreal,A DEFINIR,104,75,12,16/07/2023 ,19/07/2024 ,29
1646,67,M,Impressa,1669.0,Anual,José Bonifácio,A DEFINIR,261,187,8,16/07/2023 ,15/07/2024 ,74
1647,67,M,Impressa,1669.0,Anual,Urupês,A DEFINIR,261,187,5,16/07/2023 ,15/07/2024 ,74
1648,69,F,Impressa,1669.0,Anual,Guapiaçu,SAO JOSE,261,187,12,16/07/2023 ,15/07/2024 ,74
1649,77,M,Combo,780.0,Anual,São José do Rio Preto,Bosque da Felicidade,156,113,12,18/07/2023 ,16/07/2024 ,43
1650,74,M,Combo,780.0,Anual,São José do Rio Preto,Vila Aeroporto,156,112,12,18/07/2023 ,16/07/2024 ,44
1651,70,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Bordon,156,113,12,18/07/2023 ,16/07/2024 ,43
1652,71,F,Combo,780.0,Anual,São José do Rio Preto,Bosque da Felicidade,156,113,12,18/07/2023 ,16/07/2024 ,43
1653,71,F,Combo,780.0,Anual,São José do Rio Preto,Jardim Bordon,156,113,12,18/07/2023 ,16/07/2024 ,43
1654,98,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Imperial,261,187,12,18/07/2023 ,16/07/2024 ,74
1655,73,M,Combo,780.0,Anual,São José do Rio Preto,Jardim dos Seixas,156,113,12,18/07/2023 ,16/07/2024 ,43
1656,73,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Tangará,156,113,12,18/07/2023 ,15/07/2024 ,43
1657,61,M,Combo,780.0,Anual,São José do Rio Preto,Boa Vista,156,113,12,18/07/2023 ,16/07/2024 ,43
1658,83,M,Combo,780.0,Anual,São José do Rio Preto,Vila Ideal,156,113,12,18/07/2023 ,15/07/2024 ,43
1659,83,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Yolanda,156,114,12,18/07/2023 ,15/07/2024 ,42
1660,75,F,Combo,780.0,Anual,São José do Rio Preto,Vila Boa Esperança,156,114,12,18/07/2023 ,15/07/2024 ,42
1661,69,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Redentor,156,113,1,18/07/2023 ,16/07/2024 ,43
1662,68,M,Combo,780.0,Anual,São José do Rio Preto,Vila Boa Esperança,156,113,12,18/07/2023 ,16/07/2024 ,43
1663,78,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,178,3,18/07/2023 ,29/07/2024 ,83
1664,76,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,185,11,18/07/2023 ,16/07/2024 ,76
1665,74,M,Combo,780.0,Anual,São José do Rio Preto,Boa Vista,156,114,12,18/07/2023 ,15/07/2024 ,42
1666,74,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,177,6,18/07/2023 ,30/07/2024 ,84
1667,76,M,Combo,780.0,Anual,São José do Rio Preto,Centro,156,114,12,18/07/2023 ,16/07/2024 ,42
1668,76,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Nazareth,156,113,12,18/07/2023 ,15/07/2024 ,43
1669,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,175,12,18/07/2023 ,02/08/2024 ,86
1670,124,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Felicidade,156,113,12,18/07/2023 ,16/07/2024 ,43
1671,69,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Tarraf,261,185,12,18/07/2023 ,16/07/2024 ,76
1672,69,F,Combo,780.0,Anual,São José do Rio Preto,Residencial Marcia,156,114,12,18/07/2023 ,15/07/2024 ,42
1673,70,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Angélica,261,187,1,18/07/2023 ,16/07/2024 ,74
1674,69,M,Combo,780.0,Anual,Mirassol,Centro,156,115,12,18/07/2023 ,16/07/2024 ,41
1675,70,M,Combo,780.0,Anual,Macaubal,A DEFINIR,156,115,1,18/07/2023 ,16/07/2024 ,41
1676,73,M,Combo,780.0,Anual,Bady Bassitt,A DEFINIR,156,115,12,18/07/2023 ,15/07/2024 ,41
1677,73,M,Combo,780.0,Anual,Mirassol,A DEFINIR,156,115,12,18/07/2023 ,15/07/2024 ,41
1678,73,M,Combo,780.0,Anual,São José do Rio Preto,RECANTO 2 VENDAS,156,115,12,18/07/2023 ,16/07/2024 ,41
1679,67,F,Combo,780.0,Anual,São José do Rio Preto,RESIDENCIAL MONTEREY,156,114,12,18/07/2023 ,15/07/2024 ,42
1680,79,M,Combo,780.0,Anual,São José do Rio Preto,VILA CASSINI,156,114,12,18/07/2023 ,15/07/2024 ,42
1681,72,M,Impressa,1669.0,Anual,Valentim Gentil,A DEFINIR,261,186,12,18/07/2023 ,16/07/2024 ,75
1682,84,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,185,1,19/07/2023 ,17/07/2024 ,76
1683,77,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,185,1,19/07/2023 ,17/07/2024 ,76
1684,71,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Palmeiras,156,111,12,19/07/2023 ,17/07/2024 ,45
1685,56,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,185,1,19/07/2023 ,17/07/2024 ,76
1686,38,M,Impressa,1669.0,Anual,Catanduva,Centro,261,185,12,19/07/2023 ,17/07/2024 ,76
1687,75,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Comendador Mancor Daud,261,184,11,19/07/2023 ,17/07/2024 ,77
1688,68,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Vale do Sol,261,185,5,19/07/2023 ,17/07/2024 ,76
1689,73,M,Impressa,1669.0,Anual,São José do Rio Preto,Estância Matinha (Zona Rural),261,184,12,19/07/2023 ,17/07/2024 ,77
1690,71,M,Impressa,1669.0,Anual,Engenheiro Schmitt,Centro,261,185,1,19/07/2023 ,17/07/2024 ,76
1691,69,M,Combo,780.0,Anual,Floreal,A DEFINIR,156,114,12,19/07/2023 ,17/07/2024 ,42
1692,69,M,Impressa,1669.0,Anual,Nova Granada,A DEFINIR,261,185,12,19/07/2023 ,17/07/2024 ,76
1693,69,M,Impressa,1669.0,Anual,Olímpia,A DEFINIR,261,185,11,19/07/2023 ,17/07/2024 ,76
1694,71,M,Impressa,1669.0,Anual,São José do Rio Preto,PARQUE RESIDENCIAL DAMHA VI,261,184,12,19/07/2023 ,17/07/2024 ,77
1695,78,M,Combo,780.0,Anual,General Salgado,VILA MARON,156,114,12,19/07/2023 ,16/07/2024 ,42
1696,76,M,Impressa,1669.0,Anual,Nova Aliança,A DEFINIR,261,185,12,19/07/2023 ,17/07/2024 ,76
1697,70,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Herculano,261,184,12,20/07/2023 ,19/07/2024 ,77
1698,76,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila São José,261,184,1,20/07/2023 ,19/07/2024 ,77
1699,70,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,184,1,20/07/2023 ,19/07/2024 ,77
1700,124,M,Digital,1251.75,Anual,São José do Rio Preto,Distrito Industrial,261,187,1,20/07/2023 ,19/07/2024 ,74
1701,76,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Bom Jesus,261,183,12,20/07/2023 ,19/07/2024 ,78
1702,76,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Planalto,261,183,1,20/07/2023 ,19/07/2024 ,78
1703,71,M,Impressa,1669.0,Anual,Elisiário,Centro,261,184,1,20/07/2023 ,19/07/2024 ,77
1704,75,M,Impressa,1669.0,Anual,Potirendaba,A DEFINIR,261,184,12,20/07/2023 ,19/07/2024 ,77
1705,83,F,Impressa,1669.0,Anual,Mirassol,A DEFINIR,261,184,11,20/07/2023 ,19/07/2024 ,77
1706,84,M,Impressa,1669.0,Anual,Fernandópolis,BOA VISTA,261,184,12,20/07/2023 ,19/07/2024 ,77
1707,70,M,Impressa,1669.0,Anual,Novo Horizonte,A DEFINIR,261,184,12,20/07/2023 ,19/07/2024 ,77
1708,76,M,Impressa,1669.0,Anual,Urupês,A DEFINIR,261,184,12,20/07/2023 ,19/07/2024 ,77
1709,76,M,Combo,720.0,Anual,São José do Rio Preto,Bosque da Felicidade,104,74,12,22/07/2023 ,20/07/2024 ,30
1710,72,M,Combo,720.0,Anual,São José do Rio Preto,Jardim Palmeiras,104,74,12,22/07/2023 ,20/07/2024 ,30
1711,68,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Imperial,261,182,12,22/07/2023 ,20/07/2024 ,79
1712,67,M,Combo,720.0,Anual,São José do Rio Preto,Vila Itália,104,74,12,22/07/2023 ,19/07/2024 ,30
1713,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,182,12,22/07/2023 ,20/07/2024 ,79
1714,71,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Maracanã,261,182,11,22/07/2023 ,20/07/2024 ,79
1715,84,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Estoril,261,182,12,22/07/2023 ,20/07/2024 ,79
1716,38,M,Digital,1251.75,Anual,São José do Rio Preto,Boa Vista,261,184,12,22/07/2023 ,20/07/2024 ,77
1717,77,F,Combo,720.0,Anual,São José do Rio Preto,Centro,104,74,12,22/07/2023 ,20/07/2024 ,30
1718,119,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Santa Catarina,261,184,12,22/07/2023 ,20/07/2024 ,77
1719,72,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim São Marco,261,183,1,22/07/2023 ,20/07/2024 ,78
1720,77,F,Impressa,1669.0,Anual,São José do Rio Preto,Conjunto Habitacional Cristo Rei,261,183,12,22/07/2023 ,20/07/2024 ,78
1721,72,M,Combo,720.0,Anual,São José do Rio Preto,Vila Nossa Senhora de Fátima,104,74,12,22/07/2023 ,20/07/2024 ,30
1722,70,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Santa Rosa II,261,184,12,22/07/2023 ,20/07/2024 ,77
1723,70,M,Combo,720.0,Anual,São José do Rio Preto,Jardim Tarraf II,104,74,5,22/07/2023 ,19/07/2024 ,30
1724,70,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Santa Cruz,261,182,12,22/07/2023 ,20/07/2024 ,79
1725,70,M,Combo,720.0,Anual,São José do Rio Preto,Centro,104,74,12,22/07/2023 ,20/07/2024 ,30
1726,70,M,Combo,720.0,Anual,São José do Rio Preto,Roseiral,104,74,12,22/07/2023 ,20/07/2024 ,30
1727,100,F,Digital,1251.75,Anual,São José do Rio Preto,Vila Tonello,261,184,12,22/07/2023 ,20/07/2024 ,77
1728,89,M,Digital,1251.75,Anual,São José do Rio Preto,Eldorado,261,186,12,22/07/2023 ,20/07/2024 ,75
1729,90,M,Impressa,1669.0,Anual,São José do Rio Preto,Eldorado,261,183,12,22/07/2023 ,20/07/2024 ,78
1730,124,M,Impressa,1669.0,Anual,São José do Rio Preto,Residencial Marcia,261,183,1,22/07/2023 ,20/07/2024 ,78
1731,79,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Comendador Mancor Daud,261,182,8,22/07/2023 ,20/07/2024 ,79
1732,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Damha,261,182,4,22/07/2023 ,22/07/2024 ,79
1733,73,M,Digital,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,185,12,22/07/2023 ,20/07/2024 ,76
1734,124,M,Impressa,1669.0,Anual,Votuporanga,Patrimônio Novo,261,183,11,22/07/2023 ,20/07/2024 ,78
1735,70,M,Impressa,1669.0,Anual,Mirassol,Centro,261,183,10,22/07/2023 ,20/07/2024 ,78
1736,72,M,Impressa,1669.0,Anual,São José do Rio Preto,Residencial Marcia,261,183,3,22/07/2023 ,20/07/2024 ,78
1737,70,M,Impressa,1669.0,Anual,Bálsamo,A DEFINIR,261,181,12,22/07/2023 ,23/07/2024 ,80
1738,68,M,Combo,720.0,Anual,Mirassol,Centro,104,73,12,22/07/2023 ,26/07/2024 ,31
1739,88,M,Combo,720.0,Anual,São José do Rio Preto,Jardim Tarraf,104,74,12,22/07/2023 ,20/07/2024 ,30
1740,72,M,Digital,1251.75,Anual,Mirassol,LOT VILLAGE MIRASSOL,261,186,12,22/07/2023 ,20/07/2024 ,75
1741,69,M,Combo,720.0,Anual,Itajobi,A DEFINIR,104,74,12,22/07/2023 ,20/07/2024 ,30
1742,68,M,Combo,720.0,Anual,Guapiaçu,A DEFINIR,104,70,12,22/07/2023 ,09/08/2024 ,34
1743,68,M,Combo,720.0,Anual,São José do Rio Preto,A DEFINIR,104,72,12,22/07/2023 ,26/07/2024 ,32
1744,77,M,Combo,720.0,Anual,Monte Aprazível,A DEFINIR,104,74,12,22/07/2023 ,20/07/2024 ,30
1745,79,M,Combo,720.0,Anual,Icém,A DEFINIR,104,74,12,22/07/2023 ,20/07/2024 ,30
1746,79,M,Combo,720.0,Anual,Bady Bassitt,A DEFINIR,104,74,12,22/07/2023 ,19/07/2024 ,30
1747,77,M,Impressa,1669.0,Anual,São José do Rio Preto,Residencial Marcia,261,183,6,22/07/2023 ,20/07/2024 ,78
1748,72,M,Combo,720.0,Anual,São José do Rio Preto,A DEFINIR,104,74,12,22/07/2023 ,20/07/2024 ,30
1749,79,M,Combo,720.0,Anual,Macaubal,A DEFINIR,104,74,12,22/07/2023 ,20/07/2024 ,30
1750,70,M,Combo,720.0,Anual,Monte Aprazível,A DEFINIR,104,74,2,22/07/2023 ,20/07/2024 ,30
1751,70,M,Combo,720.0,Anual,São José do Rio Preto,RESIDENCIAL MONTEREY,104,73,12,22/07/2023 ,20/07/2024 ,31
1752,70,M,Impressa,1669.0,Anual,Mirassol,CONJ HAB FLORIANO RISSI,261,183,11,22/07/2023 ,20/07/2024 ,78
1753,81,M,Combo,720.0,Anual,Jaci,A DEFINIR,104,74,12,22/07/2023 ,19/07/2024 ,30
1754,73,M,Impressa,1669.0,Anual,Jaci,A DEFINIR,261,183,6,22/07/2023 ,20/07/2024 ,78
1755,69,M,Impressa,1669.0,Anual,Nova Granada,A DEFINIR,261,183,12,22/07/2023 ,20/07/2024 ,78
1756,75,M,Combo,720.0,Anual,Jaci,Centro,104,74,12,22/07/2023 ,19/07/2024 ,30
1757,84,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,182,12,23/07/2023 ,22/07/2024 ,79
1758,124,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Morumbi,261,181,11,23/07/2023 ,22/07/2024 ,80
1759,34,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,182,1,23/07/2023 ,22/07/2024 ,79
1760,72,M,Combo,720.0,Anual,São José do Rio Preto,Residencial Cidade Jardim,104,73,12,23/07/2023 ,26/07/2024 ,31
1761,78,F,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,182,7,23/07/2023 ,22/07/2024 ,79
1762,80,M,Impressa,1669.0,Anual,São José do Rio Preto,Bom Jardim,261,180,6,23/07/2023 ,22/07/2024 ,81
1763,70,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Aclimação,261,182,12,23/07/2023 ,22/07/2024 ,79
1764,70,M,Digital,1251.75,Anual,São José do Rio Preto,Morada Campestre,261,184,12,23/07/2023 ,22/07/2024 ,77
1765,69,M,Combo,720.0,Anual,Paulo de Faria,A DEFINIR,104,73,12,23/07/2023 ,20/07/2024 ,31
1766,71,M,Impressa,1669.0,Anual,Monte Aprazível,Centro,261,182,1,23/07/2023 ,22/07/2024 ,79
1767,76,M,Impressa,1669.0,Anual,Cajobi,PISCINA,261,182,12,23/07/2023 ,22/07/2024 ,79
1768,73,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Residencial Etemp,156,112,12,25/07/2023 ,22/07/2024 ,44
1769,76,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Conceição,261,181,12,25/07/2023 ,23/07/2024 ,80
1770,92,F,Combo,780.0,Anual,São José do Rio Preto,Vila Itália,156,110,12,25/07/2023 ,22/07/2024 ,46
1771,73,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Anchieta,261,181,11,25/07/2023 ,23/07/2024 ,80
1772,71,M,Impressa,1669.0,Anual,São José do Rio Preto,Boa Vista,261,181,11,25/07/2023 ,23/07/2024 ,80
1773,72,M,Combo,780.0,Anual,São José do Rio Preto,Vila Ipiranga,156,110,12,25/07/2023 ,22/07/2024 ,46
1774,69,M,Combo,780.0,Anual,São José do Rio Preto,Centro,156,110,12,25/07/2023 ,23/07/2024 ,46
1775,73,M,Combo,780.0,Anual,São José do Rio Preto,Parque Residencial Comendador Mancor Daud,156,109,12,25/07/2023 ,22/07/2024 ,47
1776,73,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim do Bosque,261,181,12,25/07/2023 ,23/07/2024 ,80
1777,78,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Tarraf II,156,109,5,25/07/2023 ,22/07/2024 ,47
1778,85,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim João Paulo II,261,181,2,25/07/2023 ,23/07/2024 ,80
1779,71,M,Combo,780.0,Anual,São José do Rio Preto,Roseiral,156,109,12,25/07/2023 ,23/07/2024 ,47
1780,69,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Maracanã,261,181,12,25/07/2023 ,23/07/2024 ,80
1781,78,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Paulista,261,181,3,25/07/2023 ,23/07/2024 ,80
1782,74,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Tarraf,261,180,10,25/07/2023 ,23/07/2024 ,81
1783,75,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,180,6,25/07/2023 ,23/07/2024 ,81
1784,75,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Anchieta,261,181,10,25/07/2023 ,23/07/2024 ,80
1785,72,M,Digital,1251.75,Anual,Santa Fé do Sul,A DEFINIR,261,184,1,25/07/2023 ,23/07/2024 ,77
1786,72,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Tarraf,156,109,12,25/07/2023 ,23/07/2024 ,47
1787,71,M,Impressa,1669.0,Anual,Mirassol,Centro,261,181,6,25/07/2023 ,23/07/2024 ,80
1788,72,M,Combo,780.0,Anual,Itajobi,A DEFINIR,156,112,12,25/07/2023 ,23/07/2024 ,44
1789,72,M,Combo,780.0,Anual,São José do Rio Preto,A DEFINIR,156,111,12,25/07/2023 ,22/07/2024 ,45
1790,71,M,Combo,780.0,Anual,Monte Aprazível,A DEFINIR,156,112,12,25/07/2023 ,23/07/2024 ,44
1791,71,M,Impressa,1669.0,Anual,Bálsamo,A DEFINIR,261,181,3,25/07/2023 ,23/07/2024 ,80
1792,69,M,Combo,780.0,Anual,Icém,A DEFINIR,156,112,12,25/07/2023 ,23/07/2024 ,44
1793,73,M,Impressa,1669.0,Anual,Icém,A DEFINIR,261,181,3,25/07/2023 ,23/07/2024 ,80
1794,73,M,Combo,780.0,Anual,Jaci,A DEFINIR,156,112,12,25/07/2023 ,22/07/2024 ,44
1795,71,M,Combo,780.0,Anual,Paulo de Faria,A DEFINIR,156,112,12,25/07/2023 ,22/07/2024 ,44
1796,70,M,Combo,780.0,Anual,São José do Rio Preto,A DEFINIR,156,112,12,25/07/2023 ,23/07/2024 ,44
1797,71,M,Impressa,1669.0,Anual,Icém,A DEFINIR,261,181,6,25/07/2023 ,23/07/2024 ,80
1798,77,M,Combo,780.0,Anual,Macaubal,A DEFINIR,156,112,12,25/07/2023 ,23/07/2024 ,44
1799,68,M,Combo,780.0,Anual,Guapiaçu,A DEFINIR,156,107,12,25/07/2023 ,06/08/2024 ,49
1800,48,M,Impressa,1669.0,Anual,Mirassol,A DEFINIR,261,172,3,25/07/2023 ,06/08/2024 ,89
1801,67,M,Combo,780.0,Anual,Monte Aprazível,A DEFINIR,156,112,2,25/07/2023 ,23/07/2024 ,44
1802,67,M,Combo,780.0,Anual,Jaci,Centro,156,112,12,25/07/2023 ,22/07/2024 ,44
1803,77,M,Impressa,1669.0,Anual,Catanduva,Conjunto Habitacional Euclides Figueiredo,261,180,5,26/07/2023 ,24/07/2024 ,81
1804,59,F,Combo,780.0,Anual,São José do Rio Preto,Residencial Cidade Jardim,156,110,12,26/07/2023 ,24/07/2024 ,46
1805,59,F,Impressa,1669.0,Anual,São José do Rio Preto,Parque Celeste,261,163,12,26/07/2023 ,23/08/2024 ,98
1806,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim João Paulo II,261,180,8,26/07/2023 ,24/07/2024 ,81
1807,75,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Canaã,261,179,6,26/07/2023 ,24/07/2024 ,82
1808,68,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Vivendas,261,179,1,26/07/2023 ,24/07/2024 ,82
1809,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Curti,261,180,12,26/07/2023 ,24/07/2024 ,81
1810,76,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Bom Jesus,261,179,1,26/07/2023 ,24/07/2024 ,82
1811,73,M,Digital,1251.75,Anual,São José do Rio Preto,Boa Vista,261,180,12,27/07/2023 ,26/07/2024 ,81
1812,73,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Mugnaini,261,179,12,27/07/2023 ,26/07/2024 ,82
1813,70,M,Combo,780.0,Anual,São José do Rio Preto,Vila Imperial,156,107,12,27/07/2023 ,24/07/2024 ,49
1814,67,M,Impressa,1251.75,Anual,São José do Rio Preto,Centro,261,179,8,27/07/2023 ,26/07/2024 ,82
1815,68,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,179,12,27/07/2023 ,26/07/2024 ,82
1816,83,M,Impressa,1669.0,Anual,São José do Rio Preto,Boa Vista,261,178,12,27/07/2023 ,26/07/2024 ,83
1817,71,M,Impressa,1669.0,Anual,Nipoã,A DEFINIR,261,179,12,27/07/2023 ,26/07/2024 ,82
1818,75,F,Impressa,1669.0,Anual,São José do Rio Preto,A DEFINIR,261,175,12,27/07/2023 ,26/07/2024 ,86
1819,73,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Palmeiras,261,177,8,29/07/2023 ,27/07/2024 ,84
1820,71,M,Combo,720.0,Anual,São José do Rio Preto,Vila Maceno,104,72,2,29/07/2023 ,26/07/2024 ,32
1821,73,M,Combo,720.0,Anual,São José do Rio Preto,Vila Imperial,104,72,12,29/07/2023 ,27/07/2024 ,32
1822,73,M,Combo,720.0,Anual,São José do Rio Preto,Jardim São Marco,104,72,12,29/07/2023 ,26/07/2024 ,32
1823,74,M,Combo,720.0,Anual,São José do Rio Preto,Vila Imperial,104,72,12,29/07/2023 ,26/07/2024 ,32
1824,85,M,Digital,1251.75,Anual,São José do Rio Preto,Parque Industrial,261,180,12,29/07/2023 ,27/07/2024 ,81
1825,71,M,Combo,720.0,Anual,São José do Rio Preto,Boa Vista,104,72,12,29/07/2023 ,26/07/2024 ,32
1826,41,M,Combo,720.0,Anual,São José do Rio Preto,Boa Vista,104,72,12,29/07/2023 ,26/07/2024 ,32
1827,72,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,178,12,29/07/2023 ,27/07/2024 ,83
1828,72,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim João Paulo II,261,178,12,29/07/2023 ,27/07/2024 ,83
1829,124,M,Combo,720.0,Anual,São José do Rio Preto,Jardim do Cedro,104,72,6,29/07/2023 ,27/07/2024 ,32
1830,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Boa Esperança,261,178,1,29/07/2023 ,27/07/2024 ,83
1831,75,M,Impressa,1669.0,Anual,São José do Rio Preto,Conjunto Habitacional CAIC,261,177,12,29/07/2023 ,27/07/2024 ,84
